id,lat,lon
3377493702,26.5720724,37.930814
3377493705,26.5723438,37.9311973
6437020023,26.5719721,37.9283937
6437020024,26.572607,37.9281742
6437020025,26.5728618,37.9280528
6437020026,26.5731834,37.9278333
6437020027,26.5734423,37.9276325
6437020028,26.5736762,37.9274084
6437020029,26.5739268,37.9271282
6437020030,26.5741691,37.9268153
6437020031,26.5747705,37.9258066
6437020034,26.5742317,37.9265117
6437020035,26.5740145,37.9268386
6437020036,26.573789,37.9271188
6437020037,26.5735718,37.927357
6437020038,26.5733295,37.9275718
6437020039,26.5729871,37.927824
6437020040,26.5727198,37.9279968
6437020041,26.5724274,37.9281182
6437020050,26.5748097,37.9272384
6448629701,26.5715917,37.9293454
6448629702,26.5720008,37.9290143
6448629703,26.5727257,37.9283825
6448629704,26.5725845,37.928053
6448629705,26.5726686,37.9281449
6448629706,26.5716228,37.9302212
6448629708,26.5719368,37.929967
6448629709,26.5724358,37.9295003
6448629710,26.5731851,37.9286834
6448629713,26.5717076,37.9292516
6448629714,26.5720895,37.9298242
6448629718,26.5737051,37.9273761
6448629719,26.5743222,37.9279348
6448629720,26.5740318,37.9269926
6448629721,26.5743976,37.9272834
6448629722,26.574647,37.9269348
6448629723,26.5747362,37.9258641
6448629724,26.5754201,37.9264088
6448629725,26.5751511,37.9261945
12277138805,26.5746712,37.926496
12277138806,26.5750933,37.9268622
12277138807,26.5743141,37.9265721
12277138808,26.5746365,37.9274858
12277138809,26.5754054,37.9283148
12277138810,26.5746552,37.9289696
12277138811,26.5740354,37.9283441
12277138812,26.5745445,37.9290377
12277138813,26.5742936,37.928695
12277138814,26.5750932,37.9286334
12277138815,26.5753127,37.9302474
12277138816,26.574885,37.9296527
12277138817,26.5756875,37.9289996
12277138818,26.5755955,37.9281262
12277138819,26.5742509,37.9301279
12277138820,26.5729534,37.9298821
12277138821,26.5725361,37.9293909
12277138822,26.572147,37.9283332
12277138823,26.5723764,37.9286869
12277138824,26.5722076,37.9297137
12277138825,26.5726041,37.9302864
12277138841,26.5721473,37.931357
12277138842,26.5727646,37.9321447
12277138843,26.5725003,37.9310293
12277138844,26.5728906,37.9314376
12277138845,26.5726851,37.9307989
12277138846,26.572808,37.930048
12277138847,26.5730781,37.9303656
12277138848,26.5728711,37.9306198
12277138849,26.5731639,37.9309907
6416775889,26.5794939,37.9196709
6416775890,26.5793571,37.9199231
6416775891,26.5792324,37.9202718
6416775892,26.5790933,37.9206312
6416775893,26.5790573,37.9210174
6416775894,26.5790117,37.9217094
6416775895,26.5788798,37.9219937
6416775896,26.5786879,37.9223156
6416775897,26.578532,37.9227152
13152437946,26.579424,37.9197997
6416775840,26.5911559,37.9062813
6416775841,26.5910288,37.9065925
6416775842,26.5907866,37.9068071
6416775843,26.5904436,37.9070726
6416775844,26.5901989,37.9073086
6416775845,26.590019,37.9073757
6416775846,26.5897912,37.9074991
6416775847,26.5894218,37.9077566
6416775848,26.5892563,37.9078048
6416775849,26.5889733,37.9078665
6416775850,26.5887958,37.907939
6416775851,26.5885871,37.9080731
6416775852,26.588484,37.9083118
6416775853,26.5882537,37.90858
6416775854,26.5876709,37.9090145
6416775855,26.5873591,37.9092425
6416775856,26.5866443,37.9097682
6416775857,26.5863421,37.909897
6416775858,26.5860062,37.9100901
6416775859,26.5855433,37.9102778
6416775860,26.5852003,37.9105058
6416775861,26.5847925,37.9107499
6416775839,26.5912854,37.9060265
2912193764,26.596788,37.9213599
2912193765,26.5974127,37.9216648
2912193766,26.5973914,37.9215135
3377806170,26.5972839,37.9220177
3377806171,26.5972547,37.9221264
3377806172,26.5973617,37.9216527
3377806173,26.5967472,37.9213719
3377806176,26.5968009,37.9214991
3377806177,26.5963372,37.9227523
3377806178,26.5962878,37.9228027
3377806179,26.5962621,37.9228723
3377806180,26.5962513,37.9229587
3377806181,26.5962513,37.9230571
3377806182,26.5962664,37.9231724
3377806183,26.5964617,37.923859
3377806184,26.5964918,37.923895
3377806185,26.5965347,37.9238998
3377806186,26.5965862,37.9238806
3377806187,26.5971035,37.9235037
3377806188,26.5974329,37.9230427
3377806189,26.5974201,37.9229878
3377806190,26.5973914,37.9229411
3377806191,26.5973501,37.9229081
3377806192,26.5971402,37.9230667
3377806193,26.5971504,37.9231171
3377806194,26.5971741,37.9231614
3377806195,26.5972089,37.9231953
3377806196,26.5972514,37.9232154
3377806197,26.5973013,37.9228928
3377806198,26.5972507,37.9228969
3377806199,26.5972045,37.9229201
3377806200,26.597168,37.9229595
3377806201,26.5971457,37.9230104
3377806202,26.5972974,37.9232198
3377806203,26.5973423,37.9232079
3377806204,26.5973818,37.9231811
3377806205,26.5974118,37.9231418
3377806206,26.5974294,37.9230941
3377806207,26.5971679,37.9234292
3377806208,26.597213,37.9233404
3377806210,26.5972924,37.9221662
3377806211,26.5960281,37.9225194
3377806212,26.5963022,37.922788
3377806213,26.5972949,37.9225376
3377806214,26.5976741,37.9225187
3377806225,26.5977065,37.9216008
12279161419,26.5977607,37.9208842
12279161420,26.5977861,37.920692
12279161421,26.5973928,37.9205545
12279161422,26.5968335,37.9205218
12279161423,26.5963599,37.9208487
12281059857,26.5967351,37.9214592
13006313693,26.5973468,37.9217387
13006313694,26.5973124,37.9219051
2912193762,26.5971448,37.9321362
2912193767,26.5975361,37.9315753
3377605000,26.5975482,37.9315565
3377493767,26.5717251,37.9325798
299422256,26.5744328,37.9443912
546803016,26.5728555,37.9447667
546803046,26.5719933,37.9412974
546803492,26.5717616,37.9449759
973472391,26.5775293,37.9435077
973472523,26.5773969,37.9433184
973472641,26.5745442,37.9441444
1993089545,26.5743899,37.9445335
3337526652,26.5724948,37.944484
3337526654,26.5717184,37.9447506
3337526655,26.5728411,37.9445307
3337526662,26.5736807,37.944359
3337526663,26.5758588,37.9438011
3337526664,26.575974,37.9439942
3337526665,26.5767512,37.9437635
3376141236,26.5742122,37.9445802
3376141271,26.5719666,37.9411326
3376142100,26.5726162,37.9444595
3376142110,26.5720768,37.9411106
3376142111,26.5721034,37.9412755
3376142126,26.5773686,37.9432166
3376142127,26.575962,37.9436363
3376142128,26.5745948,37.9440163
3376142129,26.5733027,37.9443211
3376142130,26.5718565,37.9446127
3376255286,26.5729223,37.9448618
3376255287,26.5738814,37.9446671
3376255288,26.5746221,37.9444724
3376255289,26.5767207,37.9439062
3377463720,26.5735289,37.9447332
3377463729,26.5736453,37.944715
3377477302,26.5719371,37.9450571
3377477305,26.5736013,37.9453423
3377485130,26.5724035,37.9439038
3377485132,26.5720844,37.9418764
3377485135,26.5718624,37.9440089
3377485136,26.5717679,37.9434522
3377485147,26.5716256,37.9388292
3377493789,26.5719835,37.9405325
3377493790,26.5724108,37.9404898
3377493791,26.5725178,37.9405177
3377493792,26.5733435,37.9411731
3377493793,26.5736651,37.9414967
3377493794,26.5740189,37.9419283
3377493795,26.5742226,37.9423778
3377493796,26.5743084,37.9427374
3377493797,26.5745014,37.9440383
3377493798,26.5734512,37.9412815
3377493799,26.5749012,37.9408567
3377493800,26.5751323,37.9408713
3377493801,26.5754089,37.9409622
3377493802,26.5757636,37.9411551
3377493803,26.577446,37.9422248
3377493804,26.5775762,37.9423595
3377493805,26.5776673,37.9425232
3377493806,26.5777866,37.9430657
3377493807,26.5760578,37.9413422
3377493808,26.5746908,37.9417351
3377493809,26.574819,37.9421824
3377493810,26.5751212,37.94387
3377493811,26.574857,37.9423945
3377493812,26.5768866,37.9418691
3377493813,26.5749973,37.9431331
3377493814,26.5775983,37.9423993
3377493815,26.5722821,37.9423848
3377493816,26.5734789,37.9421585
3377493817,26.5738678,37.9435891
3377493818,26.5736881,37.9425337
3377493819,26.5736504,37.9424102
3377493820,26.5726609,37.9414001
3377493821,26.5728046,37.942286
3377493823,26.5730029,37.9408901
3377493824,26.5723732,37.942951
3377493825,26.5737142,37.942672
3377493826,26.5744181,37.9434766
3377493827,26.5730503,37.9437563
3377493828,26.5729005,37.9428413
12277105485,26.576838,37.9428757
12277105486,26.5767162,37.9430037
12277105487,26.5768653,37.9433694
12277105488,26.5767907,37.9431865
12277105489,26.5742665,37.9425616
12277105490,26.5728708,37.9402377
12277105491,26.5727047,37.940507
12277105492,26.5727839,37.9403723
12277105493,26.5730567,37.9401914
12277105494,26.5718523,37.9404364
12277105498,26.5722868,37.9431624
12277105499,26.571732,37.9432405
12277105500,26.5737539,37.942909
12277138701,26.5729418,37.9430764
12277138792,26.5779375,37.9434825
12299040606,26.5750725,37.9438835
12299040607,26.574921,37.9435189
12299040608,26.5747268,37.943566
12299040609,26.5747399,37.9439797
12299040610,26.5750389,37.9438526
12299040611,26.5747611,37.9437779
12299040612,26.574766,37.943916
1993089568,26.5814423,37.9418932
1993089579,26.5814966,37.9421127
3337526644,26.5813421,37.9420543
3337526645,26.5813943,37.9420987
3337526646,26.5813546,37.9419679
3337526647,26.5810653,37.9420258
3337526648,26.5811625,37.942039
3337526649,26.5812107,37.9420898
3337526650,26.5812089,37.942163
3337526651,26.5811337,37.9422403
3376142124,26.580752,37.942013
3376142125,26.5786076,37.9427694
3376255290,26.5798004,37.9428409
12277138797,26.5783856,37.9450465
12277138798,26.5782054,37.9444754
546802924,26.5773435,37.9507665
1993089557,26.5757867,37.9474441
3376141237,26.5771894,37.9508725
3376141238,26.5770683,37.9506165
3376143736,26.5757532,37.9473744
3376143737,26.5755945,37.9475021
3376143738,26.5753067,37.9478815
3376143739,26.5742454,37.9494458
3376143740,26.5738112,37.9500692
3376143741,26.5734949,37.9506565
3376143742,26.5731894,37.9513158
3376143762,26.5736558,37.9506198
3376143763,26.5739292,37.9501343
3376143764,26.5741972,37.9497507
3376143765,26.5756523,37.9476244
3376143766,26.5758115,37.947497
3377463713,26.573059,37.9515989
3377463714,26.573122,37.9514622
3377463717,26.5742056,37.949503
3377463718,26.574285,37.9493874
3377463721,26.5736618,37.9458515
3377463722,26.573658,37.945942
3377463723,26.5736143,37.9460993
3377463724,26.5724826,37.948429
3377463725,26.5725886,37.9484854
3377463726,26.5737504,37.9460391
3377463727,26.5737758,37.9459294
3377463728,26.5737789,37.9457843
3377477271,26.5723349,37.9518926
3377477276,26.5718062,37.9516655
3377477284,26.573873,37.9499805
3377477285,26.5733902,37.9497196
3377477286,26.5731013,37.9502195
3377477287,26.572663,37.9512464
3377477288,26.5717965,37.9488582
3377477290,26.571603,37.949399
3377477291,26.5726615,37.9499787
3377477292,26.5721953,37.9510266
3377477297,26.5716143,37.9462518
3377477298,26.5730354,37.9460364
3377477299,26.5721802,37.947866
3377477300,26.5731053,37.9471472
3377477301,26.5726059,37.9469553
3377477303,26.5721009,37.946178
3377477304,26.5720181,37.9456236
3377477306,26.5722645,37.9476857
7925232962,26.5763334,37.9490635
7925232963,26.5752212,37.9501547
7925232972,26.5753032,37.9503198
7925232973,26.5764195,37.9492456
7956005182,26.5776501,37.9517918
7956005189,26.5771368,37.9507612
12277138708,26.5735504,37.9462308
12277138709,26.5731143,37.9461049
12277138710,26.5731084,37.9460253
12277138711,26.5731511,37.9495904
12277138712,26.5733808,37.9490651
12277138713,26.5726712,37.949331
12277138714,26.5728906,37.9488048
12277138715,26.5723759,37.9491713
12277138716,26.5725946,37.9486476
12277138721,26.5729708,37.9505252
12277138722,26.5725225,37.9502911
12299421168,26.5720088,37.9455584
3376143761,26.5717796,37.9546655
3377463709,26.5717062,37.9545357
3377463710,26.5717681,37.9544014
3377477270,26.5728213,37.952115
3377477273,26.572012,37.9538719
3377477278,26.5717526,37.9531548
3377477279,26.5719865,37.9526452
7925232964,26.5718081,37.9576404
7925232971,26.5719229,37.9577138
7956005181,26.5777661,37.9520232
7956005185,26.5717525,37.9583902
8518718763,26.5728879,37.9573864
8518718764,26.5736781,37.9579987
8518718765,26.5738558,37.9581376
8518718769,26.5739306,37.9580207
8518718770,26.5737538,37.9578803
8518718771,26.5729693,37.9572595
8518718772,26.5727778,37.9572483
8518718773,26.5743098,37.9551694
8518718774,26.5751069,37.955766
8518718775,26.5752889,37.9558968
8518718776,26.5760516,37.9564796
8518718777,26.5762431,37.9565224
8518718778,26.5761352,37.95635
8518718779,26.5753689,37.9557717
8518718780,26.5751882,37.955639
8518718781,26.574382,37.9550567
8518718782,26.5742141,37.9550282
1993089591,26.5834029,37.9476007
3234983546,26.5788838,37.9465708
3377529998,26.5796824,37.9494662
3377529999,26.5805148,37.9489968
3377530000,26.582297,37.9474947
3377530001,26.5836139,37.9466364
3377530002,26.5845565,37.9459954
12277138793,26.5787865,37.94651
12277138794,26.5791752,37.9470172
12277138795,26.5795162,37.9469672
12277138796,26.5802657,37.9491373
12277138799,26.5789997,37.9466746
12277138800,26.5786122,37.9458708
12277138801,26.5793685,37.9469382
12277138802,26.5794506,37.9469331
12277138803,26.5786395,37.9459711
7925232958,26.5785029,37.9530536
7925232959,26.5782732,37.9530352
973473088,26.5910393,37.9383208
973473105,26.5911576,37.9385259
1993089629,26.5904458,37.9386348
3376142117,26.5907681,37.9383521
3376142118,26.5903612,37.9385576
3377529996,26.5868406,37.9387431
299421469,26.5867271,37.9402647
546802808,26.5892935,37.9393603
546802938,26.5895385,37.9445891
1993089601,26.5866553,37.9400683
1993089617,26.5887371,37.9393201
1993089640,26.5905188,37.9388533
3376142119,26.5897804,37.9388094
3376142120,26.5880047,37.9394448
3376142121,26.5899747,37.9388561
3376142122,26.5898908,37.9391323
3376142123,26.5851368,37.9404788
3376255291,26.5861685,37.9406006
3376255292,26.589441,37.9394397
3376255993,26.5901341,37.9391743
3376255994,26.5906975,37.9389088
3377529993,26.5877142,37.9400523
3377529994,26.5894832,37.9446163
3377529997,26.5871483,37.9397536
3377530005,26.5855544,37.9451156
3377530006,26.5860845,37.9447052
3377530007,26.5864539,37.9443512
3377530008,26.586948,37.9438147
3377530009,26.5876627,37.9431951
3377530010,26.5881377,37.9428304
3377530011,26.5882624,37.9431066
3377530012,26.588483,37.9436753
3377530013,26.5888164,37.9434956
3377530014,26.5893432,37.9446849
3377530015,26.5852123,37.940937
13188219035,26.587973,37.9407199
13188219036,26.5854462,37.9415801
299421470,26.59325,37.9371612
546801881,26.594769,37.9361581
546801898,26.5953194,37.9368507
973472373,26.5934531,37.9367813
973472488,26.5939809,37.9361989
973472540,26.5946192,37.9356149
973472756,26.5941055,37.9362846
973472906,26.5942717,37.9355668
973472941,26.5945933,37.9363772
973473019,26.5945096,37.9355592
973473321,26.5940803,37.9357249
990876594,26.5947957,37.9359271
990876600,26.5947679,37.9358139
1259291462,26.596593,37.9329321
1259291479,26.5951089,37.934201
1513010684,26.5940348,37.9361597
1513010686,26.5943338,37.9364258
1513010687,26.5943901,37.9355427
1513010688,26.5947961,37.9360446
1513010690,26.5947068,37.935702
1993089651,26.5927636,37.937222
1993089663,26.5932769,37.9368455
1993089679,26.5938132,37.9366988
2912193749,26.5938962,37.9347925
2912193750,26.594259,37.9344481
2912193751,26.5944672,37.9364262
2912193752,26.5946466,37.9365117
2912193753,26.5948427,37.9363375
2912193755,26.5949835,37.935582
2912193756,26.5949878,37.9366289
2912193757,26.5950258,37.9365076
2912193758,26.5952284,37.9366467
2912193759,26.5955703,37.9339661
2912193760,26.5960926,37.9334641
3337526640,26.5946978,37.9362843
3337526641,26.5941386,37.9356677
3337526642,26.5940196,37.9358629
3337526643,26.594209,37.9363767
3376142112,26.593026,37.9369295
3376142113,26.5928601,37.9370068
3376142114,26.592625,37.937157
3376142115,26.5921292,37.9375016
3376142116,26.5914556,37.9379523
3376142140,26.5940873,37.935584
3376255995,26.5915077,37.93847
3376255996,26.5921311,37.9380559
3376255997,26.5931027,37.9373799
3376255998,26.5934896,37.9369645
3377601238,26.5949517,37.9361831
3377601240,26.5942401,37.9355854
3377601241,26.5938573,37.9348695
3377601285,26.5939935,37.9346311
3377604999,26.596624,37.9343598
7925233300,26.5938065,37.9351248
7925233301,26.5937755,37.9358067
7925233302,26.593729,37.9362517
7925362132,26.5938328,37.9364153
7925362133,26.5936634,37.9366463
7925362134,26.5936432,37.9365566
11536420156,26.5965572,37.9335594
11536420157,26.5974967,37.932842
13377785250,26.5928872,37.9369942
13377785251,26.593808,37.9351173
13377785253,26.5935086,37.9367157
546801918,26.5976437,37.9413968
546802964,26.5918026,37.9436994
3377530016,26.5970009,37.941455
3377530017,26.5970688,37.9416234
3377530018,26.5969496,37.9414241
3377530019,26.5968646,37.9414307
3377530020,26.596041,37.9419189
3377530021,26.5960726,37.9420162
3377530027,26.5974791,37.9427314
3377530031,26.5970497,37.9426587
3377530032,26.5968707,37.9426623
3377530033,26.5966267,37.9427169
3377530034,26.5962655,37.9428479
3377530035,26.596041,37.9429752
3377530036,26.5957872,37.9431936
3377530037,26.5955074,37.9434919
3377530038,26.5950552,37.9439104
3377530039,26.594027,37.9448164
3377530040,26.5936756,37.9450639
8882633684,26.5944697,37.9444263
12253288905,26.5948219,37.944116
12253288906,26.5924649,37.9434528
12253288907,26.593315,37.9441748
12253288908,26.593835,37.9436251
12253288909,26.5941265,37.9442679
12253288910,26.5942748,37.9444338
12253288911,26.5934472,37.9437894
12253288912,26.5940486,37.944082
12253288913,26.5939649,37.9439054
12253288914,26.5935409,37.9440661
12253288915,26.5934566,37.9440997
12253288916,26.5931575,37.9436804
12253288917,26.5925517,37.9436952
12253288918,26.5929567,37.9435973
12253288919,26.5930924,37.943621
12261027792,26.5936026,37.9430118
12261027793,26.5935442,37.9431133
12261027794,26.5935456,37.9431686
12261027795,26.5935398,37.9432987
12261027796,26.593582,37.9434987
12261027797,26.5936671,37.9436962
12261027798,26.5939937,37.9448399
12261027799,26.5938774,37.9447502
12261027800,26.5936989,37.9445259
12261070601,26.5937672,37.9444643
12261070602,26.5935225,37.9446122
12261070603,26.5935578,37.944728
12261070604,26.593646,37.944834
12261070605,26.5937855,37.9449865
12261070606,26.5933848,37.945212
12261070607,26.5931721,37.9448734
3377529995,26.590157,37.9463662
3377530003,26.5850483,37.9456762
3377530004,26.5853577,37.9454053
7925362135,26.5904023,37.946327
7925362136,26.5910013,37.9458829
3377596157,26.5903734,37.9541988
3377596158,26.590875,37.9547527
3377596159,26.5909621,37.9548359
3377596160,26.5910459,37.9548801
3377596161,26.5911298,37.954889
3377596162,26.5912058,37.9548748
12282127775,26.5897165,37.9551078
12282127776,26.5899229,37.954524
12282127777,26.5901192,37.9543219
3377530041,26.5930899,37.9453622
3377530042,26.5928752,37.9454714
3377530043,26.5927418,37.9455915
3377530044,26.5926474,37.945777
3377530045,26.5926116,37.9459844
3377530046,26.5926279,37.9461737
3377530047,26.5926929,37.9463483
3377530048,26.5928329,37.9465011
3377530049,26.5932266,37.946905
3377530050,26.5933925,37.9471088
3377530051,26.5935975,37.9474763
3377530052,26.5955367,37.9508858
3377530053,26.59472,37.9493684
3377596172,26.5940984,37.9517479
3377596173,26.5945604,37.9514276
3377596174,26.5949402,37.9512064
3377596175,26.5959735,37.9506826
3377596176,26.5967251,37.9503146
3377596177,26.5970162,37.9501394
3377596178,26.5973406,37.9499164
3377596179,26.5976555,37.9496864
3377596436,26.5966392,37.9497382
3377596437,26.5969345,37.9501885
3377596438,26.5962405,37.9491638
3377596439,26.5954455,37.9478754
3377596440,26.5954273,37.9476422
3377596441,26.595495,37.9474032
3377596442,26.5956775,37.9470476
3377596443,26.5959772,37.9466483
3377596444,26.5960893,37.9464938
3377596445,26.5961623,37.9463014
3377596446,26.5961753,37.9461119
3377596447,26.5961206,37.9459633
3377596448,26.5960476,37.9459079
3377596462,26.5926409,37.9505571
7925362137,26.5919584,37.9456353
8882633683,26.5923841,37.9455592
12282127732,26.5974981,37.9498014
12282127733,26.5977094,37.9501227
12282127734,26.5974688,37.9503839
12282127735,26.5975432,37.9504962
12282127738,26.597709,37.9505469
12282127739,26.5965092,37.9510076
12282127740,26.5959034,37.9513576
12282127741,26.5966348,37.9506692
12282127742,26.5961661,37.9511772
12282127743,26.5956718,37.9509672
12282127744,26.596242,37.9511397
12282127745,26.5960048,37.9506673
12282127746,26.5960802,37.9512363
12282127747,26.5958316,37.9507486
12282127750,26.5955594,37.9518222
12282127751,26.595953,37.9514965
12282127757,26.5956561,37.9517422
12282127758,26.595274,37.951027
12282127759,26.5954827,37.9514176
12282127760,26.5952601,37.9516154
12282127762,26.5951498,37.9516397
12282127764,26.5949228,37.9517784
12282127766,26.5951838,37.9516322
3377596163,26.5912881,37.9548394
3377596164,26.5915729,37.9546819
3377596165,26.5917928,37.9545227
3377596166,26.5919463,37.9543492
3377596167,26.5921188,37.9541351
3377596168,26.5925508,37.9535211
3377596169,26.5934781,37.9522682
3377596170,26.5936664,37.9520682
3377596171,26.5938389,37.9519337
3377596449,26.5918461,37.9535045
3377596450,26.5922538,37.9539433
3377596451,26.5923896,37.9532214
3377596452,26.592822,37.9526142
3377596453,26.5927973,37.9524139
3377596454,26.5929329,37.9523293
3377596455,26.5932505,37.9525757
3377596456,26.592581,37.9523526
3377596457,26.5921118,37.9526529
3377596458,26.5916192,37.9529793
3377596459,26.5914863,37.953093
3377596460,26.5915149,37.9525596
3377596461,26.5917069,37.9529212
3377596463,26.5934952,37.95225
12282127748,26.5933922,37.9523842
12282127749,26.5950677,37.9521861
12282127752,26.5945613,37.9524792
12282127753,26.5952097,37.9520444
12282127754,26.5938691,37.9526693
12282127755,26.5936532,37.9524567
12282127756,26.5942987,37.9524023
12282127761,26.594275,37.9521741
12282127763,26.5951326,37.9521213
12282127765,26.595046,37.952022
12282127767,26.5941371,37.9525027
12282127768,26.5939791,37.952302
12282127769,26.5915135,37.9537339
12282127770,26.5913234,37.9544138
12282127771,26.5920896,37.953757
12282127772,26.5923151,37.9534548
12282127773,26.5917121,37.9542136
12282127774,26.591896,37.9539781
546800106,26.6357201,37.8768701
1993091159,26.6368436,37.8735553
299422510,26.6427481,37.8649208
1993091162,26.6431257,37.8641766
299422508,26.6446859,37.8619765
1993091164,26.6440511,37.8628175
299422511,26.6409667,37.8689993
299422512,26.6371942,37.8730052
1993091160,26.640323,37.8698797
3352846275,26.6391001,37.8710692
13660769221,26.6407006,37.8694499
546800120,26.6346205,37.8827945
3352845967,26.6342704,37.8859776
299422513,26.633936,37.8921649
1993091147,26.6339622,37.8896938
1993091154,26.634018,37.8884371
1993091156,26.6340782,37.8909974
3352845992,26.6340435,37.8915388
299422514,26.6323999,37.8963812
1993091139,26.6329298,37.8956614
1993091140,26.6330945,37.895282
3234983832,26.6333963,37.8940952
7926424039,26.6324983,37.8963013
3234983963,26.6385595,37.9058721
3234983965,26.6386716,37.9058864
3234983967,26.6388519,37.9055087
3234983968,26.6388927,37.9056146
3234983973,26.6401159,37.9053179
3234983979,26.6406845,37.9057803
3234983980,26.6406924,37.9051523
3234983984,26.6413071,37.9055933
3234983989,26.6420157,37.9053805
3234983990,26.6420334,37.904767
3234983996,26.6426224,37.9045978
3234983997,26.6426287,37.9044185
3234983999,26.6426822,37.9036746
3234984000,26.6427177,37.9058929
3234984001,26.6427335,37.9052302
3234984002,26.6427532,37.9045498
3234984003,26.6427572,37.9043885
3234984004,26.6427927,37.9035999
3234984005,26.6429284,37.9032484
3234984007,26.6429604,37.9033797
3234984011,26.6433028,37.9058807
3234984012,26.6433102,37.9052519
3234984013,26.6433471,37.9045845
3234984014,26.6433825,37.9039429
3234984015,26.6434198,37.9032668
3352850528,26.6428058,37.90333
3352850538,26.6427287,37.9034471
3379254351,26.6401061,37.9059533
3379254353,26.6387537,37.9057353
3379254354,26.6387489,37.9055811
3379254355,26.6386158,37.9057273
3379254356,26.6428559,37.9034607
3234984018,26.6438628,37.9058691
3234984019,26.6438834,37.9052678
3234984027,26.6445172,37.9052853
3234984028,26.6445928,37.9045936
3234984030,26.6446235,37.9036485
3234984031,26.6446458,37.9029654
3234984036,26.6451442,37.9053026
3234984037,26.6451691,37.9046025
3234984038,26.6452323,37.9028212
3234984040,26.6454463,37.9053018
3234984041,26.6454738,37.9045898
3234984042,26.6455189,37.9034191
3234984043,26.645545,37.9027444
3234984047,26.6460284,37.9053224
3234984048,26.6460841,37.9046149
3234984049,26.6461386,37.903279
3234984056,26.6468941,37.9023934
3234984062,26.6469966,37.9023681
3234984063,26.6470352,37.9030386
3234984073,26.6471754,37.902323
3234984074,26.6471898,37.9053635
3234984076,26.6471952,37.9021738
3234984082,26.647316,37.9044294
3234984083,26.6474147,37.9046631
3234984085,26.6474169,37.9044894
3234984087,26.6474986,37.9023494
3234984088,26.6475727,37.9022083
3234984089,26.6476298,37.9024674
3234984091,26.6477148,37.905347
3234984092,26.6477398,37.9055263
3234984095,26.6478585,37.9056612
3234984096,26.647865,37.905504
3234984098,26.6479884,37.9042527
3234984100,26.6484247,37.9053097
3234984101,26.6484215,37.9056591
3234984104,26.6484507,37.9049568
3234984105,26.6487966,37.9040228
3234984106,26.6490553,37.9049331
3234984107,26.6490553,37.9053867
3234984108,26.6492052,37.9045662
3234984111,26.649258,37.9058164
3234984112,26.6497113,37.9052406
3234984115,26.6497791,37.9051143
3234984116,26.6498791,37.9056829
3234984120,26.6499893,37.9056307
3379254369,26.6485223,37.9045456
10076031019,26.6473669,37.9021528
10076031020,26.647466,37.9021636
10076031021,26.6476794,37.9023072
10076031022,26.6473921,37.9023075
10076031023,26.647295,37.9023033
10076031024,26.6456347,37.9025668
10076031025,26.6451774,37.9026564
10076031026,26.6446713,37.9027499
10076031027,26.6443144,37.9028551
10076031028,26.6460095,37.9060063
10076031030,26.6488752,37.90393
10076031031,26.6498089,37.9054207
10076031032,26.6498505,37.9055542
10076031033,26.6498995,37.9058179
10076031034,26.6499063,37.9060158
10076031035,26.6499042,37.9053431
10076031036,26.649958,37.9054855
10076031037,26.650017,37.9058107
546801154,26.6031946,37.9164115
546801174,26.6007421,37.9184862
2912193788,26.6006168,37.918806
2912193789,26.6006522,37.9191108
2912193790,26.6007381,37.9188533
2912193791,26.6008609,37.9185719
2912193794,26.6009308,37.9182594
2912193797,26.6010299,37.9183689
2912193798,26.6011545,37.918021
2912193799,26.6012421,37.9181427
2912193805,26.6017033,37.9176066
2912193834,26.6030901,37.9164922
2912193836,26.6031616,37.9165979
2912193838,26.6032588,37.9165161
2912193843,26.6037184,37.918913
2912193844,26.6039257,37.9177778
2912193846,26.6042937,37.9183236
3377806242,26.6023241,37.9187149
3377806243,26.6020271,37.9183353
3377806244,26.6017088,37.9177896
3377806260,26.6013942,37.9188375
3377806261,26.6012952,37.9190075
3377806266,26.6024162,37.9188008
3377806268,26.6016342,37.9190425
3377806270,26.6022402,37.9186077
3377806272,26.6034166,37.918276
3377806273,26.6030736,37.9186912
3377806274,26.6027687,37.919129
3377806275,26.6022215,37.9173902
3377806276,26.6026706,37.9182048
3377806277,26.6031501,37.9185986
3377806278,26.6032221,37.9174219
3377806279,26.6025344,37.9179578
3377806280,26.6033744,37.9183271
3377806281,26.602959,37.9176269
3377806291,26.6037752,37.9190446
3377971596,26.6040932,37.918679
3377971597,26.6040147,37.9185852
7955020888,26.6017609,37.917749
12279161403,26.6009114,37.9182782
12279161404,26.6008324,37.9181203
12279161405,26.5999968,37.9180467
12279161406,26.6001129,37.9179191
12279161407,26.6007705,37.9180087
12279161408,26.6010704,37.9180951
12279161409,26.6008798,37.9181865
12279161410,26.6009399,37.9181131
12279161411,26.6008022,37.9180542
12279161412,26.6001475,37.9180744
12279161414,26.6000519,37.9179484
13006153881,26.6000074,37.9180178
13006153882,26.6001744,37.9179169
13006153883,26.6007287,37.9179808
13006153884,26.6008977,37.9182228
13006154035,26.6041036,37.9157582
13006154036,26.6042239,37.9158489
299421989,26.6052619,37.9177961
299422376,26.6088574,37.9170499
546800825,26.6065141,37.9172422
546801137,26.6044534,37.9183412
1993090366,26.6058468,37.9174974
1993090804,26.6074741,37.9170591
1993090854,26.6081295,37.9170417
2912193848,26.6043591,37.9184207
2912193851,26.6043895,37.9182462
